"Building.Name","Units","month","Type","Value","SSP"
"HSH","kWh",11,"Heating",624.544492485167,"SSP5"
"HSH","kWh",12,"Heating",689.952132409636,"SSP5"
"HSH","kWh",2,"Heating",586.540322576242,"SSP5"
"HSH","kWh",3,"Heating",298.592927993125,"SSP5"
"HSH","kWh",4,"Heating",9.49054547016654,"SSP5"
"HSH","kWh",5,"Heating",0,"SSP5"
"HSH","kWh",6,"Heating",0,"SSP5"
"HSH","kWh",7,"Heating",0,"SSP5"
"HSH","kWh",8,"Heating",0,"SSP5"
"HSH","kWh",9,"Heating",0,"SSP5"
"UMSP","kWh",1,"Heating",2718.64929072244,"SSP5"
"UMSP","kWh",10,"Heating",15.5443187093027,"SSP5"
"UMSP","kWh",11,"Heating",337.206747225439,"SSP5"
"UMSP","kWh",12,"Heating",344.746008645619,"SSP5"
"UMSP","kWh",2,"Heating",280.177735283555,"SSP5"
"UMSP","kWh",3,"Heating",114.5972352421,"SSP5"
"UMSP","kWh",4,"Heating",0.648064848198513,"SSP5"
"UMSP","kWh",5,"Heating",0,"SSP5"
"UMSP","kWh",6,"Heating",0,"SSP5"
"UMSP","kWh",7,"Heating",0,"SSP5"
"UMSP","kWh",8,"Heating",0,"SSP5"
"UMSP","kWh",9,"Heating",0,"SSP5"
"SOCC","kWh",1,"Heating",4258.85130999222,"SSP5"
"SOCC","kWh",10,"Heating",139.210740732769,"SSP5"
"SOCC","kWh",11,"Heating",1177.49036463139,"SSP5"
"SOCC","kWh",12,"Heating",1508.36359608579,"SSP5"
"SOCC","kWh",2,"Heating",1159.00816549266,"SSP5"
"SOCC","kWh",3,"Heating",693.909974731729,"SSP5"
"SOCC","kWh",4,"Heating",78.4032312541952,"SSP5"
"SOCC","kWh",5,"Heating",0,"SSP5"
"SOCC","kWh",6,"Heating",0,"SSP5"
"SOCC","kWh",7,"Heating",0,"SSP5"
"SOCC","kWh",8,"Heating",0,"SSP5"
"SOCC","kWh",9,"Heating",0,"SSP5"
"HSJ","kWh",1,"Heating",3041.09087083039,"SSP5"
"HSJ","kWh",10,"Heating",25.1912897414769,"SSP5"
"HSJ","kWh",11,"Heating",460.988882335297,"SSP5"
"HSJ","kWh",12,"Heating",512.246180714933,"SSP5"
"HSJ","kWh",2,"Heating",405.638152675141,"SSP5"
"HSJ","kWh",3,"Heating",174.622694788543,"SSP5"
"HSJ","kWh",4,"Heating",2.6063070078553,"SSP5"
"HSJ","kWh",5,"Heating",0,"SSP5"
"HSJ","kWh",6,"Heating",0,"SSP5"
"HSJ","kWh",7,"Heating",0,"SSP5"
"HSJ","kWh",8,"Heating",0,"SSP5"
"HSJ","kWh",9,"Heating",0,"SSP5"
"HHL","kWh",1,"Heating",998.34338913067,"SSP5"
"HHL","kWh",10,"Heating",9.98874903442978,"SSP5"
"HHL","kWh",11,"Heating",169.163602247326,"SSP5"
"HHL","kWh",12,"Heating",187.679638064798,"SSP5"
"HHL","kWh",2,"Heating",145.069319496584,"SSP5"
"HHL","kWh",3,"Heating",63.6962637356488,"SSP5"
"HHL","kWh",4,"Heating",0.889336145287658,"SSP5"
"HHL","kWh",5,"Heating",0,"SSP5"
"HHL","kWh",6,"Heating",0,"SSP5"
"HHL","kWh",7,"Heating",0,"SSP5"
"HHL","kWh",8,"Heating",0,"SSP5"
"HHL","kWh",9,"Heating",0,"SSP5"
"OSS","kWh",1,"Heating",92.0519066546293,"SSP5"
"OSS","kWh",10,"Heating",2.50510143592348,"SSP5"
"OSS","kWh",11,"Heating",29.1421692815495,"SSP5"
"OSS","kWh",12,"Heating",35.7705172528443,"SSP5"
"OSS","kWh",2,"Heating",24.7736778530341,"SSP5"
"OSS","kWh",3,"Heating",12.0598559151223,"SSP5"
"OSS","kWh",4,"Heating",0.98569104993907,"SSP5"
"OSS","kWh",5,"Heating",0,"SSP5"
"OSS","kWh",6,"Heating",0,"SSP5"
"OSS","kWh",7,"Heating",0,"SSP5"
"OSS","kWh",8,"Heating",0,"SSP5"
"OSS","kWh",9,"Heating",0,"SSP5"
"HSG","kWh",1,"Heating",2076.02637043774,"SSP5"
"HSG","kWh",10,"Heating",27.9859158130385,"SSP5"
"HSG","kWh",11,"Heating",345.346011111872,"SSP5"
"HSG","kWh",12,"Heating",380.409594845923,"SSP5"
"HSG","kWh",2,"Heating",341.468031501001,"SSP5"
"HSG","kWh",3,"Heating",176.138936936985,"SSP5"
"HSG","kWh",4,"Heating",5.74571579239262,"SSP5"
"HSG","kWh",5,"Heating",0,"SSP5"
"HSG","kWh",6,"Heating",0,"SSP5"
"HSG","kWh",7,"Heating",0,"SSP5"
"HSG","kWh",8,"Heating",0,"SSP5"
"HSG","kWh",9,"Heating",0,"SSP5"
"HSK","kWh",1,"Heating",3710.659879504,"SSP5"
"HSK","kWh",10,"Heating",19.5274701516275,"SSP5"
"HSK","kWh",11,"Heating",500.446558226914,"SSP5"
"HSK","kWh",12,"Heating",510.730609057146,"SSP5"
"HSK","kWh",2,"Heating",348.324601205761,"SSP5"
"HSK","kWh",3,"Heating",136.917714029252,"SSP5"
"HSK","kWh",4,"Heating",1.86913231974177,"SSP5"
"HSK","kWh",5,"Heating",0,"SSP5"
"HSK","kWh",6,"Heating",0,"SSP5"
"HSK","kWh",7,"Heating",0,"SSP5"
"HSK","kWh",8,"Heating",0,"SSP5"
"HSK","kWh",9,"Heating",0,"SSP5"
"CHCL","kWh",1,"Heating",1037.66528262996,"SSP5"
"CHCL","kWh",10,"Heating",7.36669446617165,"SSP5"
"CHCL","kWh",11,"Heating",139.906511416984,"SSP5"
"CHCL","kWh",12,"Heating",143.904665319331,"SSP5"
"CHCL","kWh",2,"Heating",122.863051402547,"SSP5"
"CHCL","kWh",3,"Heating",53.5808273072732,"SSP5"
"CHCL","kWh",4,"Heating",0.53088687950393,"SSP5"
"CHCL","kWh",5,"Heating",0,"SSP5"
"CHCL","kWh",6,"Heating",0,"SSP5"
"CHCL","kWh",7,"Heating",0,"SSP5"
"CHCL","kWh",8,"Heating",0,"SSP5"
"CHCL","kWh",9,"Heating",0,"SSP5"
"SPG","kWh",1,"Heating",5698.07017813211,"SSP5"
"SPG","kWh",10,"Heating",196.616926599468,"SSP5"
"SPG","kWh",11,"Heating",1458.3926411768,"SSP5"
"SPG","kWh",12,"Heating",1912.42600934228,"SSP5"
"SPG","kWh",2,"Heating",1642.25910353939,"SSP5"
"SPG","kWh",3,"Heating",984.622098446138,"SSP5"
"SPG","kWh",4,"Heating",109.117542344444,"SSP5"
"SPG","kWh",5,"Heating",0,"SSP5"
"SPG","kWh",6,"Heating",0,"SSP5"
"SPG","kWh",7,"Heating",0,"SSP5"
"SPG","kWh",8,"Heating",0,"SSP5"
"SPG","kWh",9,"Heating",0,"SSP5"
"HSD","kWh",1,"Heating",4305.80152370277,"SSP5"
"HSD","kWh",10,"Heating",50.5099096653721,"SSP5"
"HSD","kWh",11,"Heating",672.165556356849,"SSP5"
"HSD","kWh",12,"Heating",760.362276672374,"SSP5"
"HSD","kWh",2,"Heating",630.054858093512,"SSP5"
"HSD","kWh",3,"Heating",322.290431353424,"SSP5"
"HSD","kWh",4,"Heating",10.5197384404114,"SSP5"
"HSD","kWh",5,"Heating",0,"SSP5"
"HSD","kWh",6,"Heating",0,"SSP5"
"HSD","kWh",7,"Heating",0,"SSP5"
"HSD","kWh",8,"Heating",0,"SSP5"
"HSD","kWh",9,"Heating",0,"SSP5"
"OCE","kWh",1,"Heating",1075.36635296614,"SSP5"
"OCE","kWh",10,"Heating",26.9814544229278,"SSP5"
"OCE","kWh",11,"Heating",309.378467949048,"SSP5"
"OCE","kWh",12,"Heating",386.502411993186,"SSP5"
"OCE","kWh",2,"Heating",272.113916324585,"SSP5"
"OCE","kWh",3,"Heating",134.153704004934,"SSP5"
"OCE","kWh",4,"Heating",9.80183483795123,"SSP5"
"OCE","kWh",5,"Heating",0,"SSP5"
"OCE","kWh",6,"Heating",0,"SSP5"
"OCE","kWh",7,"Heating",0,"SSP5"
"OCE","kWh",8,"Heating",0,"SSP5"
"OCE","kWh",9,"Heating",0,"SSP5"
"CHSB","kWh",1,"Heating",279.300447361601,"SSP5"
"CHSB","kWh",10,"Heating",2.60539404907813,"SSP5"
"CHSB","kWh",11,"Heating",38.7045720346967,"SSP5"
"CHSB","kWh",12,"Heating",38.9228791783462,"SSP5"
"CHSB","kWh",2,"Heating",37.4043003031841,"SSP5"
"CHSB","kWh",3,"Heating",18.3044182202393,"SSP5"
"CHSB","kWh",4,"Heating",0.230046637832403,"SSP5"
"CHSB","kWh",5,"Heating",0,"SSP5"
"CHSB","kWh",6,"Heating",0,"SSP5"
"CHSB","kWh",7,"Heating",0,"SSP5"
"CHSB","kWh",8,"Heating",0,"SSP5"
"CHSB","kWh",9,"Heating",0,"SSP5"
"UW MEDICAL CENTER","kWh",1,"Heating",14120.6936012605,"SSP5"
"UW MEDICAL CENTER","kWh",10,"Heating",95.8769641712186,"SSP5"
"UW MEDICAL CENTER","kWh",11,"Heating",1734.37360848679,"SSP5"
"UW MEDICAL CENTER","kWh",12,"Heating",1724.14226142774,"SSP5"
"UW MEDICAL CENTER","kWh",2,"Heating",1604.74994925676,"SSP5"
"UW MEDICAL CENTER","kWh",3,"Heating",728.605622204922,"SSP5"
"UW MEDICAL CENTER","kWh",4,"Heating",4.5325215960564,"SSP5"
"UW MEDICAL CENTER","kWh",5,"Heating",0,"SSP5"
"UW MEDICAL CENTER","kWh",6,"Heating",0,"SSP5"
"UW MEDICAL CENTER","kWh",7,"Heating",0,"SSP5"
"UW MEDICAL CENTER","kWh",8,"Heating",0,"SSP5"
"UW MEDICAL CENTER","kWh",9,"Heating",0,"SSP5"
"UMCU","kWh",1,"Heating",523.280420316275,"SSP5"
"UMCU","kWh",10,"Heating",28.113850309891,"SSP5"
"UMCU","kWh",11,"Heating",167.368603334207,"SSP5"
"UMCU","kWh",12,"Heating",213.502537906102,"SSP5"
"UMCU","kWh",2,"Heating",189.048207578201,"SSP5"
"UMCU","kWh",3,"Heating",124.612535488422,"SSP5"
"UMCU","kWh",4,"Heating",18.3130831525852,"SSP5"
"UMCU","kWh",5,"Heating",0,"SSP5"
"UMCU","kWh",6,"Heating",0,"SSP5"
"UMCU","kWh",7,"Heating",0,"SSP5"
"UMCU","kWh",8,"Heating",0,"SSP5"
"UMCU","kWh",9,"Heating",0,"SSP5"
"CHSC","kWh",1,"Lighting",29361.0421233431,"SSP5"
"CHSC","kWh",10,"Lighting",28095.4633028068,"SSP5"
"CHSC","kWh",11,"Lighting",28827.1275297833,"SSP5"
"CHSC","kWh",12,"Lighting",28918.0401006092,"SSP5"
"CHSC","kWh",2,"Lighting",25689.9972590692,"SSP5"
"CHSC","kWh",3,"Lighting",28742.5004564825,"SSP5"
"CHSC","kWh",4,"Lighting",25294.962285918,"SSP5"
"CHSC","kWh",5,"Lighting",27946.2157706251,"SSP5"
"CHSC","kWh",6,"Lighting",26777.5011228812,"SSP5"
"CHSC","kWh",7,"Lighting",26190.8407309757,"SSP5"
"CHSC","kWh",8,"Lighting",28112.7292145517,"SSP5"
"CHSC","kWh",9,"Lighting",26316.8738317261,"SSP5"
"PBB","kWh",1,"Lighting",70264.2677453021,"SSP5"
"PBB","kWh",10,"Lighting",65443.1943118655,"SSP5"
"PBB","kWh",11,"Lighting",68456.554883332,"SSP5"
"PBB","kWh",12,"Lighting",70250.1254931641,"SSP5"
"PBB","kWh",2,"Lighting",60250.0602438412,"SSP5"
"PBB","kWh",3,"Lighting",66624.4640470321,"SSP5"
"PBB","kWh",4,"Lighting",58366.3242190218,"SSP5"
"PBB","kWh",5,"Lighting",64080.4353958389,"SSP5"
"PBB","kWh",6,"Lighting",61390.280936339,"SSP5"
"PBB","kWh",7,"Lighting",60120.0548098919,"SSP5"
"PBB","kWh",8,"Lighting",64672.7389103928,"SSP5"
"PBB","kWh",9,"Lighting",60885.1799399044,"SSP5"
"GNOM","kWh",1,"Lighting",27707.7249740365,"SSP5"
"GNOM","kWh",10,"Lighting",26003.0275224543,"SSP5"
"GNOM","kWh",11,"Lighting",27026.1898835054,"SSP5"
"GNOM","kWh",12,"Lighting",27648.7593084124,"SSP5"
"GNOM","kWh",2,"Lighting",23912.0395229256,"SSP5"
"GNOM","kWh",3,"Lighting",26520.9664078938,"SSP5"
"GNOM","kWh",4,"Lighting",23311.7028931976,"SSP5"
"GNOM","kWh",5,"Lighting",25638.8304344604,"SSP5"
"GNOM","kWh",6,"Lighting",24570.7454892989,"SSP5"
"GNOM","kWh",7,"Lighting",24032.148987412,"SSP5"
"GNOM","kWh",8,"Lighting",25836.5774523513,"SSP5"
"GNOM","kWh",9,"Lighting",24281.5601943062,"SSP5"
"HST","kWh",1,"Lighting",138476.230651135,"SSP5"
"HST","kWh",10,"Lighting",131277.899611335,"SSP5"
"HST","kWh",11,"Lighting",135434.934860633,"SSP5"
"HST","kWh",12,"Lighting",137352.544748572,"SSP5"
"HST","kWh",2,"Lighting",120363.784879546,"SSP5"
"HST","kWh",3,"Lighting",134161.350092485,"SSP5"
"HST","kWh",4,"Lighting",118306.177061852,"SSP5"
"HST","kWh",5,"Lighting",130499.671746256,"SSP5"
"HST","kWh",6,"Lighting",125089.151093363,"SSP5"
"HST","kWh",7,"Lighting",122338.478589021,"SSP5"
"HST","kWh",8,"Lighting",131349.42619925,"SSP5"
"HST","kWh",9,"Lighting",123125.285343203,"SSP5"
"BIOE","kWh",1,"Lighting",17505.7967893039,"SSP5"
"BIOE","kWh",10,"Lighting",16475.6006786541,"SSP5"
"BIOE","kWh",11,"Lighting",17076.3173471149,"SSP5"
"BIOE","kWh",12,"Lighting",17461.544255978,"SSP5"
"BIOE","kWh",2,"Lighting",15139.0884671036,"SSP5"
"BIOE","kWh",3,"Lighting",16810.6777975986,"SSP5"
"BIOE","kWh",4,"Lighting",14795.7733152394,"SSP5"
"BIOE","kWh",5,"Lighting",16277.1885794303,"SSP5"
"BIOE","kWh",6,"Lighting",15601.3116229877,"SSP5"
"BIOE","kWh",7,"Lighting",15253.7093557696,"SSP5"
"BIOE","kWh",8,"Lighting",16396.6764842094,"SSP5"
"BIOE","kWh",9,"Lighting",15404.0078089573,"SSP5"
"MSB","kWh",1,"Lighting",10538.2139983338,"SSP5"
"MSB","kWh",10,"Lighting",9686.93362195216,"SSP5"
"MSB","kWh",11,"Lighting",10215.6834981525,"SSP5"
"MSB","kWh",12,"Lighting",10633.3097633515,"SSP5"
"MSB","kWh",2,"Lighting",8947.81405510757,"SSP5"
"MSB","kWh",3,"Lighting",9840.20106264381,"SSP5"
"MSB","kWh",4,"Lighting",8604.40770873737,"SSP5"
"MSB","kWh",5,"Lighting",9408.47908855314,"SSP5"
"MSB","kWh",6,"Lighting",9013.54802436992,"SSP5"
"MSB","kWh",7,"Lighting",8817.03284791604,"SSP5"
"MSB","kWh",8,"Lighting",9501.55722735195,"SSP5"
"MSB","kWh",9,"Lighting",8972.53093738105,"SSP5"
"HSE","kWh",1,"Lighting",22071.0590357242,"SSP5"
"HSE","kWh",10,"Lighting",20487.5034268666,"SSP5"
"HSE","kWh",11,"Lighting",21574.5238358978,"SSP5"
"HSE","kWh",12,"Lighting",21914.3668889702,"SSP5"
"HSE","kWh",2,"Lighting",18801.4163408824,"SSP5"
"HSE","kWh",3,"Lighting",20713.73351669,"SSP5"
"HSE","kWh",4,"Lighting",18013.0931038804,"SSP5"
"HSE","kWh",5,"Lighting",19748.3836868196,"SSP5"
"HSE","kWh",6,"Lighting",18932.2654143163,"SSP5"
"HSE","kWh",7,"Lighting",18741.9782778872,"SSP5"
"HSE","kWh",8,"Lighting",20150.7329287659,"SSP5"
"HSE","kWh",9,"Lighting",19008.3323212702,"SSP5"
"HSC","kWh",1,"Lighting",14081.6225353689,"SSP5"
"HSC","kWh",10,"Lighting",12612.5413644736,"SSP5"
"HSC","kWh",11,"Lighting",13659.2756809385,"SSP5"
"HSC","kWh",12,"Lighting",14171.0773443122,"SSP5"
"HSC","kWh",2,"Lighting",11650.1569649875,"SSP5"
"HSC","kWh",3,"Lighting",12634.0864839269,"SSP5"
"HSC","kWh",4,"Lighting",10820.6137100133,"SSP5"
"HSC","kWh",5,"Lighting",11737.4279780331,"SSP5"
"HSC","kWh",6,"Lighting",11236.5539321318,"SSP5"
"HSC","kWh",7,"Lighting",11170.2384009505,"SSP5"
"HSC","kWh",8,"Lighting",12054.6475046421,"SSP5"
"HSC","kWh",9,"Lighting",11480.4415283409,"SSP5"
"OTS","kWh",1,"Lighting",80.5463362771612,"SSP5"
"OTS","kWh",10,"Lighting",53.2604643847223,"SSP5"
"OTS","kWh",11,"Lighting",72.2997264029809,"SSP5"
"OTS","kWh",12,"Lighting",92.5151053690189,"SSP5"
"OTS","kWh",2,"Lighting",53.438085942239,"SSP5"
"OTS","kWh",3,"Lighting",49.3723365039995,"SSP5"
"OTS","kWh",4,"Lighting",37.7409093927008,"SSP5"
"OTS","kWh",5,"Lighting",35.5357987447774,"SSP5"
"OTS","kWh",6,"Lighting",33.7232039042212,"SSP5"
"OTS","kWh",7,"Lighting",33.6305236908826,"SSP5"
"OTS","kWh",8,"Lighting",38.5500505759926,"SSP5"
"OTS","kWh",9,"Lighting",41.105732273908,"SSP5"
"HCK","kWh",1,"Lighting",17618.119701772,"SSP5"
"HCK","kWh",10,"Lighting",16603.5279709699,"SSP5"
"HCK","kWh",11,"Lighting",17196.2918487784,"SSP5"
"HCK","kWh",12,"Lighting",17549.6998466421,"SSP5"
"HCK","kWh",2,"Lighting",15250.9333633495,"SSP5"
"HCK","kWh",3,"Lighting",16957.0779319689,"SSP5"
"HCK","kWh",4,"Lighting",14927.8882821318,"SSP5"
"HCK","kWh",5,"Lighting",16439.7533234591,"SSP5"
"HCK","kWh",6,"Lighting",15758.3119022765,"SSP5"
"HCK","kWh",7,"Lighting",15407.8189935433,"SSP5"
"HCK","kWh",8,"Lighting",16554.1910256145,"SSP5"
"HCK","kWh",9,"Lighting",15539.5994180828,"SSP5"
"OSB","kWh",1,"Lighting",179.940788077099,"SSP5"
"OSB","kWh",10,"Lighting",141.234343247505,"SSP5"
"OSB","kWh",11,"Lighting",167.492166062419,"SSP5"
"OSB","kWh",12,"Lighting",195.17104052648,"SSP5"
"OSB","kWh",2,"Lighting",135.523238713498,"SSP5"
"OSB","kWh",3,"Lighting",138.032222099862,"SSP5"
"OSB","kWh",4,"Lighting",114.20934904351,"SSP5"
"OSB","kWh",5,"Lighting",117.778673383099,"SSP5"
"OSB","kWh",6,"Lighting",112.451185782409,"SSP5"
"OSB","kWh",7,"Lighting",110.674832145966,"SSP5"
"OSB","kWh",8,"Lighting",122.171415773209,"SSP5"
"OSB","kWh",9,"Lighting",121.045818277384,"SSP5"
"HSBB","kWh",1,"Lighting",41951.306874398,"SSP5"
"HSBB","kWh",10,"Lighting",38547.7922592887,"SSP5"
"HSBB","kWh",11,"Lighting",40813.9311025475,"SSP5"
"HSBB","kWh",12,"Lighting",42156.2282621379,"SSP5"
"HSBB","kWh",2,"Lighting",35542.0429559473,"SSP5"
"HSBB","kWh",3,"Lighting",39131.2615184143,"SSP5"
"HSBB","kWh",4,"Lighting",34117.5749506794,"SSP5"
"HSBB","kWh",5,"Lighting",37350.9396041614,"SSP5"
"HSBB","kWh",6,"Lighting",35775.8131974642,"SSP5"
"HSBB","kWh",7,"Lighting",35144.915121237,"SSP5"
"HSBB","kWh",8,"Lighting",37833.0425050423,"SSP5"
"HSBB","kWh",9,"Lighting",35687.3188290958,"SSP5"
"OCN","kWh",1,"Lighting",20989.750982272,"SSP5"
"OCN","kWh",10,"Lighting",19702.2397676745,"SSP5"
"OCN","kWh",11,"Lighting",20484.8490305724,"SSP5"
"OCN","kWh",12,"Lighting",20919.1379534739,"SSP5"
"OCN","kWh",2,"Lighting",18110.2857214423,"SSP5"
"OCN","kWh",3,"Lighting",20102.3368824114,"SSP5"
"OCN","kWh",4,"Lighting",17667.4049693302,"SSP5"
"OCN","kWh",5,"Lighting",19443.7116995886,"SSP5"
"OCN","kWh",6,"Lighting",18634.606546973,"SSP5"
"OCN","kWh",7,"Lighting",18232.7786932101,"SSP5"
"OCN","kWh",8,"Lighting",19593.8449587006,"SSP5"
"OCN","kWh",9,"Lighting",18405.8469156801,"SSP5"
"OTB","kWh",1,"Lighting",7414.10583545402,"SSP5"
"OTB","kWh",10,"Lighting",6621.67616034272,"SSP5"
"OTB","kWh",11,"Lighting",7142.5292699588,"SSP5"
"OTB","kWh",12,"Lighting",7570.06313811382,"SSP5"
"OTB","kWh",2,"Lighting",6154.71146879723,"SSP5"
"OTB","kWh",3,"Lighting",6683.20878063726,"SSP5"
"OTB","kWh",4,"Lighting",5787.96416482169,"SSP5"
"OTB","kWh",5,"Lighting",6280.6637953875,"SSP5"
"OTB","kWh",6,"Lighting",6012.73817839719,"SSP5"
"OTB","kWh",7,"Lighting",5891.70387565116,"SSP5"
"OTB","kWh",8,"Lighting",6368.28491770729,"SSP5"
"OTB","kWh",9,"Lighting",6053.47852466049,"SSP5"
"OTS2","kWh",1,"Lighting",706.674028267027,"SSP5"
"OTS2","kWh",10,"Lighting",619.726750865367,"SSP5"
"OTS2","kWh",11,"Lighting",677.024408758151,"SSP5"
"OTS2","kWh",12,"Lighting",728.549129523309,"SSP5"
"OTS2","kWh",2,"Lighting",578.221350502046,"SSP5"
"OTS2","kWh",3,"Lighting",622.565754256233,"SSP5"
"OTS2","kWh",4,"Lighting",535.671893142577,"SSP5"
"OTS2","kWh",5,"Lighting",577.539859215902,"SSP5"
"OTS2","kWh",6,"Lighting",552.850264677557,"SSP5"
"OTS2","kWh",7,"Lighting",542.38003328602,"SSP5"
"OTS2","kWh",8,"Lighting",587.54802682591,"SSP5"
"OTS2","kWh",9,"Lighting",561.876743268081,"SSP5"
"HSI","kWh",1,"Lighting",58446.3207562439,"SSP5"
"HSI","kWh",10,"Lighting",55256.6963202738,"SSP5"
"HSI","kWh",11,"Lighting",57217.7568943986,"SSP5"
"HSI","kWh",12,"Lighting",57865.1338523573,"SSP5"
"HSI","kWh",2,"Lighting",50635.6816801746,"SSP5"
"HSI","kWh",3,"Lighting",56276.8746963477,"SSP5"
"HSI","kWh",4,"Lighting",49405.1008565117,"SSP5"
"HSI","kWh",5,"Lighting",54421.6713579131,"SSP5"
"HSI","kWh",6,"Lighting",52181.160246329,"SSP5"
"HSI","kWh",7,"Lighting",51316.4986009965,"SSP5"
"HSI","kWh",8,"Lighting",55102.2424609515,"SSP5"
"HSI","kWh",9,"Lighting",51751.6580514231,"SSP5"
"HSF","kWh",1,"Lighting",43446.3791139325,"SSP5"
"HSF","kWh",10,"Lighting",39642.7860992594,"SSP5"
"HSF","kWh",11,"Lighting",42235.8037231918,"SSP5"
"HSF","kWh",12,"Lighting",43651.8153221703,"SSP5"
"HSF","kWh",2,"Lighting",36610.9815384498,"SSP5"
"HSF","kWh",3,"Lighting",40118.1870961965,"SSP5"
"HSF","kWh",4,"Lighting",34809.2512540453,"SSP5"
"HSF","kWh",5,"Lighting",38035.5197215434,"SSP5"
"HSF","kWh",6,"Lighting",36440.8385220762,"SSP5"
"HSF","kWh",7,"Lighting",35899.6336905515,"SSP5"
"HSF","kWh",8,"Lighting",38663.8283121989,"SSP5"
"HSF","kWh",9,"Lighting",36566.295261308,"SSP5"
"HSH","kWh",1,"Lighting",53078.8952186636,"SSP5"
"HSH","kWh",10,"Lighting",49487.4385004133,"SSP5"
"HSH","kWh",11,"Lighting",51804.3116074443,"SSP5"
"HSH","kWh",12,"Lighting",52894.4065240828,"SSP5"
"HSH","kWh",2,"Lighting",45499.5964592946,"SSP5"
"HSH","kWh",3,"Lighting",50294.8455390096,"SSP5"
"HSH","kWh",4,"Lighting",43945.8947163459,"SSP5"
"HSH","kWh",5,"Lighting",48240.657027319,"SSP5"
"HSH","kWh",6,"Lighting",46220.938999201,"SSP5"
"HSH","kWh",7,"Lighting",45414.7639795628,"SSP5"
"HSH","kWh",8,"Lighting",48844.4803233806,"SSP5"
"HSH","kWh",9,"Lighting",46004.629028725,"SSP5"
"UMSP","kWh",1,"Lighting",89525.9593991181,"SSP5"
"UMSP","kWh",10,"Lighting",86133.0565926206,"SSP5"
"UMSP","kWh",11,"Lighting",87853.5037428127,"SSP5"
"UMSP","kWh",12,"Lighting",88280.2415835504,"SSP5"
"UMSP","kWh",2,"Lighting",78756.5616266221,"SSP5"
"UMSP","kWh",3,"Lighting",88276.1492872713,"SSP5"
"UMSP","kWh",4,"Lighting",78156.8094252617,"SSP5"
"UMSP","kWh",5,"Lighting",86472.9449049414,"SSP5"
"UMSP","kWh",6,"Lighting",82911.2306837849,"SSP5"
"UMSP","kWh",7,"Lighting",80985.6055666535,"SSP5"
"UMSP","kWh",8,"Lighting",86871.194995991,"SSP5"
"UMSP","kWh",9,"Lighting",81209.7797724964,"SSP5"
"SOCC","kWh",1,"Lighting",31175.9767899653,"SSP5"
"SOCC","kWh",10,"Lighting",28993.3901974888,"SSP5"
"SOCC","kWh",11,"Lighting",30425.3623834657,"SSP5"
"SOCC","kWh",12,"Lighting",30993.3097460604,"SSP5"
"SOCC","kWh",2,"Lighting",26610.6822828959,"SSP5"
"SOCC","kWh",3,"Lighting",29443.7872867177,"SSP5"
"SOCC","kWh",4,"Lighting",25560.9862904013,"SSP5"
"SOCC","kWh",5,"Lighting",27987.7464534672,"SSP5"
"SOCC","kWh",6,"Lighting",26872.6234267309,"SSP5"
"SOCC","kWh",7,"Lighting",26433.0745922056,"SSP5"
"SOCC","kWh",8,"Lighting",28400.4157762327,"SSP5"
"SOCC","kWh",9,"Lighting",26774.5187341006,"SSP5"
"HSJ","kWh",1,"Lighting",40803.7645776446,"SSP5"
"HSJ","kWh",10,"Lighting",38457.321180963,"SSP5"
"HSJ","kWh",11,"Lighting",39871.8086313308,"SSP5"
"HSJ","kWh",12,"Lighting",40573.7592635002,"SSP5"
"HSJ","kWh",2,"Lighting",35310.4103212063,"SSP5"
"HSJ","kWh",3,"Lighting",39268.5113358079,"SSP5"
"HSJ","kWh",4,"Lighting",34548.5433570797,"SSP5"
"HSJ","kWh",5,"Lighting",38080.1497129976,"SSP5"
"HSJ","kWh",6,"Lighting",36511.3002997266,"SSP5"
"HSJ","kWh",7,"Lighting",35774.6465276536,"SSP5"
"HSJ","kWh",8,"Lighting",38404.5117153381,"SSP5"
"HSJ","kWh",9,"Lighting",36036.2078300672,"SSP5"
"HHL","kWh",1,"Lighting",7729.26305659648,"SSP5"
"HHL","kWh",10,"Lighting",6793.00792275661,"SSP5"
"HHL","kWh",11,"Lighting",7419.7914349977,"SSP5"
"HHL","kWh",12,"Lighting",7942.35974642103,"SSP5"
"HHL","kWh",2,"Lighting",6336.52327734045,"SSP5"
"HHL","kWh",3,"Lighting",6834.37235063029,"SSP5"
"HHL","kWh",4,"Lighting",5884.88454814578,"SSP5"
"HHL","kWh",5,"Lighting",6358.32027097147,"SSP5"
"HHL","kWh",6,"Lighting",6084.51239605444,"SSP5"
"HHL","kWh",7,"Lighting",5969.5439434637,"SSP5"
"HHL","kWh",8,"Lighting",6462.73597617441,"SSP5"
"HHL","kWh",9,"Lighting",6166.88545905369,"SSP5"
"OSS","kWh",1,"Lighting",260.81540034881,"SSP5"
"OSS","kWh",10,"Lighting",200.397524893311,"SSP5"
"OSS","kWh",11,"Lighting",242.52238796469,"SSP5"
"OSS","kWh",12,"Lighting",283.379471567444,"SSP5"
"OSS","kWh",2,"Lighting",193.008382952641,"SSP5"
"OSS","kWh",3,"Lighting",194.979442514815,"SSP5"
"OSS","kWh",4,"Lighting",159.616958451134,"SSP5"
"OSS","kWh",5,"Lighting",163.893589738527,"SSP5"
"OSS","kWh",6,"Lighting",156.190363108616,"SSP5"
